Provinsi,Tanggal,Running Sum of divaksin2 (ribu)
Sulawesi Utara,1/15/2021,0
Sulawesi Utara,1/16/2021,0
Sulawesi Utara,1/18/2021,0
Sulawesi Utara,1/19/2021,0
Sulawesi Utara,1/20/2021,0
Sulawesi Utara,1/21/2021,0
Sulawesi Utara,1/22/2021,0.001
Sulawesi Utara,1/23/2021,0.001
Sulawesi Utara,1/25/2021,0.001
Sulawesi Utara,1/26/2021,0.001
Sulawesi Utara,1/27/2021,0.001
Sulawesi Utara,1/28/2021,0.083
Sulawesi Utara,1/29/2021,0.213
Sulawesi Utara,1/30/2021,0.243
Sulawesi Utara,1/31/2021,0.243
Sulawesi Utara,2/1/2021,0.509
Sulawesi Utara,2/2/2021,0.849
Sulawesi Utara,2/3/2021,1.204
Sulawesi Utara,2/4/2021,1.652
Sulawesi Utara,2/5/2021,2.125
Sulawesi Utara,2/6/2021,2.359
Sulawesi Utara,2/7/2021,2.359
Sulawesi Utara,2/8/2021,2.664
Sulawesi Utara,2/9/2021,2.912
Sulawesi Utara,2/10/2021,3.153
Sulawesi Utara,2/11/2021,3.456
Sulawesi Utara,2/12/2021,3.576
Sulawesi Utara,2/13/2021,4.1
Sulawesi Utara,2/14/2021,4.101
Sulawesi Utara,2/15/2021,4.939
Sulawesi Utara,2/16/2021,5.703
Sulawesi Utara,2/17/2021,6.9
Sulawesi Utara,2/18/2021,7.832
Sulawesi Utara,2/19/2021,10.073
Sulawesi Utara,2/20/2021,10.531
Sulawesi Utara,2/22/2021,11.608
Sulawesi Utara,2/23/2021,12.812
Sulawesi Utara,2/24/2021,14.053
Sulawesi Utara,2/25/2021,14.685
Sulawesi Utara,2/26/2021,14.798
Sulawesi Utara,2/27/2021,14.961
Sulawesi Utara,2/28/2021,14.962
Sulawesi Utara,3/1/2021,15.284
Sulawesi Utara,3/2/2021,15.607
Sulawesi Utara,3/3/2021,16.051
Sulawesi Utara,3/4/2021,16.475
Sulawesi Utara,3/5/2021,16.872
Sulawesi Utara,3/6/2021,16.948
Sulawesi Utara,3/7/2021,16.956
Sulawesi Utara,3/8/2021,17.226
Sulawesi Utara,3/9/2021,17.522
Sulawesi Utara,3/10/2021,17.926
Sulawesi Utara,3/11/2021,17.952
Sulawesi Utara,3/12/2021,18.145
Sulawesi Utara,3/13/2021,18.199
Sulawesi Utara,3/14/2021,18.2
Sulawesi Utara,3/15/2021,18.382
Sulawesi Utara,3/16/2021,18.662
Sulawesi Utara,3/17/2021,19.46
Sulawesi Utara,3/18/2021,20.64
Sulawesi Utara,3/19/2021,21.909
Sulawesi Utara,3/20/2021,22.192
Sulawesi Utara,3/21/2021,22.192
Sulawesi Utara,3/22/2021,24.294
Sulawesi Utara,3/23/2021,26.879
Sulawesi Utara,3/24/2021,30.422
Sulawesi Utara,3/25/2021,30.828
Sulawesi Utara,3/26/2021,33.037
Sulawesi Utara,3/27/2021,33.34
Sulawesi Utara,3/28/2021,33.373
Sulawesi Utara,3/29/2021,36.236
Sulawesi Utara,3/30/2021,39.629
Sulawesi Utara,3/31/2021,41.408
Sulawesi Utara,4/1/2021,42.337
Sulawesi Utara,4/2/2021,42.366
Sulawesi Utara,4/3/2021,44.238
Sulawesi Utara,4/4/2021,44.247
Sulawesi Utara,4/5/2021,45.819
Sulawesi Utara,4/6/2021,48.079
Sulawesi Utara,4/7/2021,51.264
Sulawesi Utara,4/8/2021,52.084
Sulawesi Utara,4/9/2021,55.096
Sulawesi Utara,4/10/2021,55.574
Sulawesi Utara,4/12/2021,58.392
Sulawesi Utara,4/13/2021,61.104
Sulawesi Utara,4/14/2021,65.288
Sulawesi Utara,4/15/2021,70.738
Sulawesi Utara,4/16/2021,75.931
Sulawesi Utara,4/17/2021,77.207
Sulawesi Utara,4/18/2021,77.208
Sulawesi Utara,4/19/2021,80.124
Sulawesi Utara,4/20/2021,82.973
Sulawesi Utara,4/21/2021,84.188
Sulawesi Utara,4/22/2021,85.553
Sulawesi Utara,4/23/2021,86.565
Sulawesi Utara,4/24/2021,86.722
Sulawesi Utara,4/25/2021,86.783
Sumatera Barat,1/14/2021,0
Sumatera Barat,1/15/2021,0
Sumatera Barat,1/16/2021,0
Sumatera Barat,1/17/2021,0
Sumatera Barat,1/18/2021,0
Sumatera Barat,1/19/2021,0
Sumatera Barat,1/20/2021,0
Sumatera Barat,1/21/2021,0
Sumatera Barat,1/22/2021,0
Sumatera Barat,1/23/2021,0.001
Sumatera Barat,1/25/2021,0.001
Sumatera Barat,1/26/2021,0.001
Sumatera Barat,1/27/2021,0.002
Sumatera Barat,1/28/2021,0.006
Sumatera Barat,1/29/2021,0.018
Sumatera Barat,1/30/2021,0.046
Sumatera Barat,1/31/2021,0.047
Sumatera Barat,2/1/2021,0.082
Sumatera Barat,2/2/2021,0.161
Sumatera Barat,2/3/2021,0.299
Sumatera Barat,2/4/2021,0.481
Sumatera Barat,2/5/2021,0.851
Sumatera Barat,2/6/2021,1.065
Sumatera Barat,2/7/2021,1.065
Sumatera Barat,2/8/2021,1.402
Sumatera Barat,2/9/2021,1.786
Sumatera Barat,2/10/2021,2.068
Sumatera Barat,2/11/2021,2.577
Sumatera Barat,2/12/2021,2.586
Sumatera Barat,2/13/2021,2.819
Sumatera Barat,2/14/2021,2.819
Sumatera Barat,2/15/2021,4.036
Sumatera Barat,2/16/2021,5.647
Sumatera Barat,2/17/2021,7.679
Sumatera Barat,2/18/2021,10.114
Sumatera Barat,2/19/2021,11.501
Sumatera Barat,2/20/2021,12.369
Sumatera Barat,2/21/2021,12.389
Sumatera Barat,2/22/2021,13.653
Sumatera Barat,2/23/2021,14.615
Sumatera Barat,2/24/2021,15.441
Sumatera Barat,2/25/2021,16.157
Sumatera Barat,2/26/2021,16.349
Sumatera Barat,2/27/2021,16.675
Sumatera Barat,2/28/2021,16.696
Sumatera Barat,3/1/2021,17.539
Sumatera Barat,3/2/2021,18.542
Sumatera Barat,3/3/2021,19.665
Sumatera Barat,3/4/2021,21.197
Sumatera Barat,3/5/2021,21.948
Sumatera Barat,3/6/2021,22.656
Sumatera Barat,3/7/2021,22.672
Sumatera Barat,3/8/2021,23.563
Sumatera Barat,3/9/2021,24.405
Sumatera Barat,3/10/2021,25.304
Sumatera Barat,3/11/2021,25.38
Sumatera Barat,3/12/2021,25.944
Sumatera Barat,3/13/2021,26.38
Sumatera Barat,3/14/2021,26.4
Sumatera Barat,3/15/2021,26.949
Sumatera Barat,3/16/2021,27.801
Sumatera Barat,3/17/2021,29.067
Sumatera Barat,3/18/2021,30.929
Sumatera Barat,3/19/2021,32.267
Sumatera Barat,3/20/2021,33.701
Sumatera Barat,3/21/2021,33.703
Sumatera Barat,3/22/2021,35.877
Sumatera Barat,3/23/2021,38.71
Sumatera Barat,3/24/2021,41.84
Sumatera Barat,3/25/2021,42.725
Sumatera Barat,3/26/2021,45.087
Sumatera Barat,3/27/2021,46.814
Sumatera Barat,3/28/2021,46.815
Sumatera Barat,3/29/2021,48.629
Sumatera Barat,3/30/2021,51.832
Sumatera Barat,3/31/2021,54.152
Sumatera Barat,4/1/2021,56.621
Sumatera Barat,4/2/2021,56.712
Sumatera Barat,4/3/2021,57.823
Sumatera Barat,4/4/2021,57.826
Sumatera Barat,4/5/2021,60.911
Sumatera Barat,4/6/2021,62.937
Sumatera Barat,4/7/2021,66.129
Sumatera Barat,4/8/2021,69.511
Sumatera Barat,4/9/2021,72.338
Sumatera Barat,4/10/2021,73.772
Sumatera Barat,4/11/2021,73.819
Sumatera Barat,4/12/2021,77.462
Sumatera Barat,4/13/2021,78.293
Sumatera Barat,4/14/2021,79.323
Sumatera Barat,4/15/2021,80.826
Sumatera Barat,4/16/2021,81.243
Sumatera Barat,4/17/2021,81.858
Sumatera Barat,4/18/2021,81.859
Sumatera Barat,4/19/2021,83.063
Sumatera Barat,4/20/2021,84.689
Sumatera Barat,4/21/2021,86.407
Sumatera Barat,4/22/2021,88.564
Sumatera Barat,4/23/2021,89.728
Sumatera Barat,4/24/2021,90.661
Sumatera Barat,4/25/2021,90.665
Sumatera Selatan,1/13/2021,0
Sumatera Selatan,1/14/2021,0
Sumatera Selatan,1/15/2021,0
Sumatera Selatan,1/16/2021,0
Sumatera Selatan,1/17/2021,0
Sumatera Selatan,1/18/2021,0
Sumatera Selatan,1/19/2021,0
Sumatera Selatan,1/20/2021,0
Sumatera Selatan,1/21/2021,0.002
Sumatera Selatan,1/22/2021,0.005
Sumatera Selatan,1/23/2021,0.005
Sumatera Selatan,1/24/2021,0.005
Sumatera Selatan,1/25/2021,0.006
Sumatera Selatan,1/26/2021,0.008
Sumatera Selatan,1/27/2021,0.008
Sumatera Selatan,1/28/2021,0.056
Sumatera Selatan,1/29/2021,0.144
Sumatera Selatan,1/30/2021,0.176
Sumatera Selatan,1/31/2021,0.259
Sumatera Selatan,2/1/2021,0.561
Sumatera Selatan,2/2/2021,0.944
Sumatera Selatan,2/3/2021,1.459
Sumatera Selatan,2/4/2021,2.038
Sumatera Selatan,2/5/2021,2.613
Sumatera Selatan,2/6/2021,2.76
Sumatera Selatan,2/7/2021,2.76
Sumatera Selatan,2/8/2021,3.397
Sumatera Selatan,2/9/2021,4.371
Sumatera Selatan,2/10/2021,5.801
Sumatera Selatan,2/11/2021,7.115
Sumatera Selatan,2/12/2021,7.348
Sumatera Selatan,2/13/2021,7.954
Sumatera Selatan,2/14/2021,8.1
Sumatera Selatan,2/15/2021,9.581
Sumatera Selatan,2/16/2021,12.668
Sumatera Selatan,2/17/2021,16.128
Sumatera Selatan,2/18/2021,19.686
Sumatera Selatan,2/19/2021,22.376
Sumatera Selatan,2/20/2021,23.36
Sumatera Selatan,2/21/2021,23.377
Sumatera Selatan,2/22/2021,25.397
Sumatera Selatan,2/23/2021,27.026
Sumatera Selatan,2/24/2021,28.341
Sumatera Selatan,2/25/2021,29.281
Sumatera Selatan,2/26/2021,29.478
Sumatera Selatan,2/27/2021,29.635
Sumatera Selatan,2/28/2021,29.645
Sumatera Selatan,3/1/2021,30.67
Sumatera Selatan,3/2/2021,31.528
Sumatera Selatan,3/3/2021,32.509
Sumatera Selatan,3/4/2021,33.379
Sumatera Selatan,3/5/2021,34.063
Sumatera Selatan,3/6/2021,34.372
Sumatera Selatan,3/7/2021,34.394
Sumatera Selatan,3/8/2021,35.539
Sumatera Selatan,3/9/2021,36.468
Sumatera Selatan,3/10/2021,37.292
Sumatera Selatan,3/11/2021,37.32
Sumatera Selatan,3/12/2021,37.853
Sumatera Selatan,3/13/2021,38.055
Sumatera Selatan,3/14/2021,38.059
Sumatera Selatan,3/15/2021,39.317
Sumatera Selatan,3/16/2021,41.375
Sumatera Selatan,3/17/2021,44.437
Sumatera Selatan,3/18/2021,48.637
Sumatera Selatan,3/19/2021,52.184
Sumatera Selatan,3/20/2021,53.229
Sumatera Selatan,3/21/2021,53.307
Sumatera Selatan,3/22/2021,58.672
Sumatera Selatan,3/23/2021,64.386
Sumatera Selatan,3/24/2021,71.344
Sumatera Selatan,3/25/2021,72.727
Sumatera Selatan,3/26/2021,75.622
Sumatera Selatan,3/27/2021,75.977
Sumatera Selatan,3/28/2021,76.022
Sumatera Selatan,3/29/2021,79.574
Sumatera Selatan,3/30/2021,82.367
Sumatera Selatan,3/31/2021,85.36
Sumatera Selatan,4/1/2021,88.355
Sumatera Selatan,4/2/2021,88.416
Sumatera Selatan,4/3/2021,90.43
Sumatera Selatan,4/4/2021,90.433
Sumatera Selatan,4/5/2021,95.346
Sumatera Selatan,4/6/2021,100.908
Sumatera Selatan,4/7/2021,106.404
Sumatera Selatan,4/8/2021,110.83
Sumatera Selatan,4/9/2021,114.223
Sumatera Selatan,4/10/2021,115.773
Sumatera Selatan,4/11/2021,115.782
Sumatera Selatan,4/12/2021,124.509
Sumatera Selatan,4/13/2021,128.306
Sumatera Selatan,4/14/2021,131.765
Sumatera Selatan,4/15/2021,135.504
Sumatera Selatan,4/16/2021,137.839
Sumatera Selatan,4/17/2021,138.82
Sumatera Selatan,4/18/2021,138.87
Sumatera Selatan,4/19/2021,142.763
Sumatera Selatan,4/20/2021,147.506
Sumatera Selatan,4/21/2021,153.449
Sumatera Selatan,4/22/2021,161.425
Sumatera Selatan,4/23/2021,166.181
Sumatera Selatan,4/24/2021,169.622
Sumatera Selatan,4/25/2021,169.702
Sumatera Utara,1/13/2021,0
Sumatera Utara,1/14/2021,0
Sumatera Utara,1/15/2021,0
Sumatera Utara,1/16/2021,0
Sumatera Utara,1/17/2021,0
Sumatera Utara,1/18/2021,0
Sumatera Utara,1/19/2021,0
Sumatera Utara,1/20/2021,0.002
Sumatera Utara,1/21/2021,0.004
Sumatera Utara,1/22/2021,0.013
Sumatera Utara,1/23/2021,0.02
Sumatera Utara,1/24/2021,0.02
Sumatera Utara,1/25/2021,0.026
Sumatera Utara,1/26/2021,0.03
Sumatera Utara,1/27/2021,0.033
Sumatera Utara,1/28/2021,0.108
Sumatera Utara,1/29/2021,0.28
Sumatera Utara,1/30/2021,0.356
Sumatera Utara,1/31/2021,0.357
Sumatera Utara,2/1/2021,0.633
Sumatera Utara,2/2/2021,1.149
Sumatera Utara,2/3/2021,2.154
Sumatera Utara,2/4/2021,3.298
Sumatera Utara,2/5/2021,4.505
Sumatera Utara,2/6/2021,5.119
Sumatera Utara,2/7/2021,5.161
Sumatera Utara,2/8/2021,6.283
Sumatera Utara,2/9/2021,6.984
Sumatera Utara,2/10/2021,7.821
Sumatera Utara,2/11/2021,8.8
Sumatera Utara,2/12/2021,8.883
Sumatera Utara,2/13/2021,9.417
Sumatera Utara,2/14/2021,9.457
Sumatera Utara,2/15/2021,10.988
Sumatera Utara,2/16/2021,11.997
Sumatera Utara,2/17/2021,13.541
Sumatera Utara,2/18/2021,16.336
Sumatera Utara,2/19/2021,19.453
Sumatera Utara,2/20/2021,22.084
Sumatera Utara,2/21/2021,22.327
Sumatera Utara,2/22/2021,25.933
Sumatera Utara,2/23/2021,29.867
Sumatera Utara,2/24/2021,33.938
Sumatera Utara,2/25/2021,38.189
Sumatera Utara,2/26/2021,38.896
Sumatera Utara,2/27/2021,39.934
Sumatera Utara,2/28/2021,40.209
Sumatera Utara,3/1/2021,43.537
Sumatera Utara,3/2/2021,46.84
Sumatera Utara,3/3/2021,49.852
Sumatera Utara,3/4/2021,52.394
Sumatera Utara,3/5/2021,54.176
Sumatera Utara,3/6/2021,54.861
Sumatera Utara,3/7/2021,54.917
Sumatera Utara,3/8/2021,56.813
Sumatera Utara,3/9/2021,58.183
Sumatera Utara,3/10/2021,60.199
Sumatera Utara,3/11/2021,60.48
Sumatera Utara,3/12/2021,61.26
Sumatera Utara,3/13/2021,61.944
Sumatera Utara,3/14/2021,61.947
Sumatera Utara,3/15/2021,63.007
Sumatera Utara,3/16/2021,63.96
Sumatera Utara,3/17/2021,66.62
Sumatera Utara,3/18/2021,70.555
Sumatera Utara,3/19/2021,74.978
Sumatera Utara,3/20/2021,76.329
Sumatera Utara,3/21/2021,76.568
Sumatera Utara,3/22/2021,81.013
Sumatera Utara,3/23/2021,85.642
Sumatera Utara,3/24/2021,92.413
Sumatera Utara,3/25/2021,94.41
Sumatera Utara,3/26/2021,98.453
Sumatera Utara,3/27/2021,100.576
Sumatera Utara,3/28/2021,100.658
Sumatera Utara,3/29/2021,103.962
Sumatera Utara,3/30/2021,107.921
Sumatera Utara,3/31/2021,111.926
Sumatera Utara,4/1/2021,115.871
Sumatera Utara,4/2/2021,116.331
Sumatera Utara,4/3/2021,119.462
Sumatera Utara,4/4/2021,119.524
Sumatera Utara,4/5/2021,126.624
Sumatera Utara,4/6/2021,133.887
Sumatera Utara,4/7/2021,141.376
Sumatera Utara,4/8/2021,145.848
Sumatera Utara,4/9/2021,153.804
Sumatera Utara,4/10/2021,156.934
Sumatera Utara,4/11/2021,156.975
Sumatera Utara,4/12/2021,166.309
Sumatera Utara,4/13/2021,172.275
Sumatera Utara,4/14/2021,178.467
Sumatera Utara,4/15/2021,185.84
Sumatera Utara,4/16/2021,191.655
Sumatera Utara,4/17/2021,194.313
Sumatera Utara,4/18/2021,194.458
Sumatera Utara,4/19/2021,202.137
Sumatera Utara,4/20/2021,210.863
Sumatera Utara,4/21/2021,220.507
Sumatera Utara,4/22/2021,230.905
Sumatera Utara,4/23/2021,236.792
Sumatera Utara,4/24/2021,239.11
Sumatera Utara,4/25/2021,239.63
Yogyakarta,1/13/2021,0
Yogyakarta,1/14/2021,0.002
Yogyakarta,1/15/2021,0.002
Yogyakarta,1/16/2021,0.003
Yogyakarta,1/18/2021,0.003
Yogyakarta,1/19/2021,0.003
Yogyakarta,1/20/2021,0.004
Yogyakarta,1/21/2021,0.004
Yogyakarta,1/22/2021,0.004
Yogyakarta,1/23/2021,0.004
Yogyakarta,1/24/2021,0.004
Yogyakarta,1/25/2021,0.004
Yogyakarta,1/26/2021,0.005
Yogyakarta,1/27/2021,0.005
Yogyakarta,1/28/2021,0.697
Yogyakarta,1/29/2021,0.984
Yogyakarta,1/30/2021,1.274
Yogyakarta,1/31/2021,1.274
Yogyakarta,2/1/2021,2.828
Yogyakarta,2/2/2021,4.206
Yogyakarta,2/3/2021,5.426
Yogyakarta,2/4/2021,6.619
Yogyakarta,2/5/2021,7.13
Yogyakarta,2/6/2021,7.733
Yogyakarta,2/7/2021,7.909
Yogyakarta,2/8/2021,9.262
Yogyakarta,2/9/2021,10.578
Yogyakarta,2/10/2021,12.21
Yogyakarta,2/11/2021,15.825
Yogyakarta,2/12/2021,15.832
Yogyakarta,2/13/2021,16.621
Yogyakarta,2/14/2021,16.622
Yogyakarta,2/15/2021,18.581
Yogyakarta,2/16/2021,21.211
Yogyakarta,2/17/2021,23.49
Yogyakarta,2/18/2021,25.642
Yogyakarta,2/19/2021,26.919
Yogyakarta,2/20/2021,27.956
Yogyakarta,2/21/2021,27.957
Yogyakarta,2/22/2021,28.762
Yogyakarta,2/23/2021,29.195
Yogyakarta,2/24/2021,29.578
Yogyakarta,2/25/2021,30.153
Yogyakarta,2/26/2021,30.175
Yogyakarta,2/27/2021,30.549
Yogyakarta,2/28/2021,30.549
Yogyakarta,3/1/2021,30.648
Yogyakarta,3/2/2021,30.813
Yogyakarta,3/3/2021,30.93
Yogyakarta,3/4/2021,31.131
Yogyakarta,3/5/2021,31.227
Yogyakarta,3/6/2021,31.791
Yogyakarta,3/7/2021,31.793
Yogyakarta,3/8/2021,32.227
Yogyakarta,3/9/2021,32.563
Yogyakarta,3/10/2021,32.733
Yogyakarta,3/11/2021,32.735
Yogyakarta,3/12/2021,32.912
Yogyakarta,3/13/2021,33.148
Yogyakarta,3/14/2021,33.148
Yogyakarta,3/15/2021,35.44
Yogyakarta,3/16/2021,38.78
Yogyakarta,3/17/2021,43.911
Yogyakarta,3/18/2021,51.425
Yogyakarta,3/19/2021,56.628
Yogyakarta,3/20/2021,61.899
Yogyakarta,3/21/2021,62.027
Yogyakarta,3/22/2021,66.039
Yogyakarta,3/23/2021,71.977
Yogyakarta,3/24/2021,79.321
Yogyakarta,3/25/2021,80.908
Yogyakarta,3/26/2021,83.808
Yogyakarta,3/27/2021,87.327
Yogyakarta,3/28/2021,87.467
Yogyakarta,3/29/2021,92.836
Yogyakarta,3/30/2021,99.332
Yogyakarta,3/31/2021,104.586
Yogyakarta,4/1/2021,111.089
Yogyakarta,4/2/2021,111.441
Yogyakarta,4/3/2021,116.05
Yogyakarta,4/4/2021,116.052
Yogyakarta,4/5/2021,121.113
Yogyakarta,4/6/2021,126.878
Yogyakarta,4/7/2021,132.678
Yogyakarta,4/8/2021,139.684
Yogyakarta,4/9/2021,144.161
Yogyakarta,4/10/2021,149.47
Yogyakarta,4/11/2021,149.588
Yogyakarta,4/12/2021,153.313
Yogyakarta,4/13/2021,156.267
Yogyakarta,4/14/2021,159.34
Yogyakarta,4/15/2021,162.585
Yogyakarta,4/16/2021,164.725
Yogyakarta,4/17/2021,166.927
Yogyakarta,4/18/2021,168.144
Yogyakarta,4/19/2021,171.447
Yogyakarta,4/20/2021,174.027
Yogyakarta,4/21/2021,176.886
Yogyakarta,4/22/2021,180.752
Yogyakarta,4/23/2021,182.979
Yogyakarta,4/24/2021,189.402
Yogyakarta,4/25/2021,191.302
