Provinsi,Tanggal,Running Sum of divaksin1 (ribu)
Sumatera Utara,4/22/2021,404.1
Sumatera Utara,4/23/2021,408.789
Sumatera Utara,4/24/2021,411.138
Sumatera Utara,4/25/2021,411.707
Yogyakarta,1/13/2021,0
Yogyakarta,1/14/2021,0.865
Yogyakarta,1/15/2021,1.154
Yogyakarta,1/16/2021,1.459
Yogyakarta,1/18/2021,3.327
Yogyakarta,1/19/2021,4.775
Yogyakarta,1/20/2021,6.064
Yogyakarta,1/21/2021,7.228
Yogyakarta,1/22/2021,7.785
Yogyakarta,1/23/2021,8.394
Yogyakarta,1/24/2021,8.601
Yogyakarta,1/25/2021,9.986
Yogyakarta,1/26/2021,11.414
Yogyakarta,1/27/2021,13.179
Yogyakarta,1/28/2021,16.973
Yogyakarta,1/29/2021,17.94
Yogyakarta,1/30/2021,18.569
Yogyakarta,1/31/2021,18.617
Yogyakarta,2/1/2021,20.659
Yogyakarta,2/2/2021,23.169
Yogyakarta,2/3/2021,25.514
Yogyakarta,2/4/2021,27.518
Yogyakarta,2/5/2021,28.805
Yogyakarta,2/6/2021,29.891
Yogyakarta,2/7/2021,29.931
Yogyakarta,2/8/2021,30.531
Yogyakarta,2/9/2021,30.941
Yogyakarta,2/10/2021,31.357
Yogyakarta,2/11/2021,32.013
Yogyakarta,2/12/2021,32.013
Yogyakarta,2/13/2021,32.474
Yogyakarta,2/14/2021,32.474
Yogyakarta,2/15/2021,32.696
Yogyakarta,2/16/2021,32.928
Yogyakarta,2/17/2021,33.105
Yogyakarta,2/18/2021,33.371
Yogyakarta,2/19/2021,33.508
Yogyakarta,2/20/2021,34.46
Yogyakarta,2/21/2021,34.46
Yogyakarta,2/22/2021,34.898
Yogyakarta,2/23/2021,35.105
Yogyakarta,2/24/2021,35.227
Yogyakarta,2/25/2021,35.358
Yogyakarta,2/26/2021,35.435
Yogyakarta,2/27/2021,35.713
Yogyakarta,2/28/2021,35.942
Yogyakarta,3/1/2021,38.438
Yogyakarta,3/2/2021,42.523
Yogyakarta,3/3/2021,48.864
Yogyakarta,3/4/2021,58.054
Yogyakarta,3/5/2021,64.482
Yogyakarta,3/6/2021,70.174
Yogyakarta,3/7/2021,70.349
Yogyakarta,3/8/2021,75.032
Yogyakarta,3/9/2021,82.578
Yogyakarta,3/10/2021,91.859
Yogyakarta,3/11/2021,92.015
Yogyakarta,3/12/2021,95.932
Yogyakarta,3/13/2021,100.348
Yogyakarta,3/14/2021,100.56
Yogyakarta,3/15/2021,108.253
Yogyakarta,3/16/2021,117.916
Yogyakarta,3/17/2021,126.396
Yogyakarta,3/18/2021,135.975
Yogyakarta,3/19/2021,141.404
Yogyakarta,3/20/2021,145.276
Yogyakarta,3/21/2021,146.636
Yogyakarta,3/22/2021,153.542
Yogyakarta,3/23/2021,160.949
Yogyakarta,3/24/2021,168.239
Yogyakarta,3/25/2021,178.34
Yogyakarta,3/26/2021,185.856
Yogyakarta,3/27/2021,195.622
Yogyakarta,3/28/2021,198.705
Yogyakarta,3/29/2021,207.319
Yogyakarta,3/30/2021,217.338
Yogyakarta,3/31/2021,223.725
Yogyakarta,4/1/2021,231.38
Yogyakarta,4/2/2021,232.084
Yogyakarta,4/3/2021,233.6
Yogyakarta,4/4/2021,233.6
Yogyakarta,4/5/2021,238.52
Yogyakarta,4/6/2021,247.516
Yogyakarta,4/7/2021,256.951
Yogyakarta,4/8/2021,266.762
Yogyakarta,4/9/2021,273.35
Yogyakarta,4/10/2021,276.564
Yogyakarta,4/11/2021,276.575
Yogyakarta,4/12/2021,282.252
Yogyakarta,4/13/2021,285.027
Yogyakarta,4/14/2021,287.438
Yogyakarta,4/15/2021,291.575
Yogyakarta,4/16/2021,292.963
Yogyakarta,4/17/2021,295.724
Yogyakarta,4/18/2021,295.746
Yogyakarta,4/19/2021,299.413
Yogyakarta,4/20/2021,307.36
Yogyakarta,4/21/2021,314.945
Yogyakarta,4/22/2021,324.371
Yogyakarta,4/23/2021,328.147
Yogyakarta,4/24/2021,333.092
Yogyakarta,4/25/2021,333.117
